id,role,salary,status
c35d0f3e,Security Expert,$90k,Open
7f70d365,Security Expert,$108k,Open
ebd2e279,Security Expert,$113k,Open
8abe6085,Security Expert,$134k,Open
9324e8be,Security Expert,$144k,Open
78eb5d70,Security Expert,$139k,Open
b5a30ca7,Security Expert,$113k,Open
703d4d6c,Security Expert,$129k,Open
3dfc6795,Security Expert,$122k,Open
c73b36fb,Security Expert,$85k,Open
682337a9,Security Expert,$94k,Open
1def19aa,Security Expert,$111k,Open
365375a6,Security Expert,$98k,Open
14ede2c5,Security Expert,$115k,Open
601dc4fa,Security Expert,$107k,Open
2a09d40f,Security Expert,$124k,Open
59ef06f9,Security Expert,$102k,Open
2f57e967,Security Expert,$83k,Open
778aa722,Security Expert,$85k,Open
006be03d,Security Expert,$93k,Open
85b2ce28,Security Expert,$86k,Open
dd14cae9,Security Expert,$127k,Open
5ae0cf1b,Security Expert,$133k,Open
ff951b1e,Security Expert,$98k,Open
b015e9e6,Security Expert,$102k,Open
4560db20,Security Expert,$102k,Open
47f6d303,Security Expert,$90k,Open
ee03c798,Security Expert,$116k,Open
46dbb64f,Security Expert,$135k,Open
ec342dc8,Security Expert,$103k,Open
79b26c30,Security Expert,$117k,Open
be44f18d,Security Expert,$106k,Open
1883e35a,Security Expert,$144k,Open
966a2e5b,Security Expert,$150k,Open
a9d6f51f,Security Expert,$117k,Open
3c0a1df2,Security Expert,$88k,Open
e919ed98,Security Expert,$96k,Open
fc7fd710,Security Expert,$109k,Open
ee750442,Security Expert,$139k,Open
c3a9d7b7,Security Expert,$144k,Open
e934d20f,Security Expert,$81k,Open
b8b34d79,Security Expert,$131k,Open
834f7297,Security Expert,$133k,Open
6cc62b77,Security Expert,$116k,Open
3c39aedd,Security Expert,$96k,Open
7ed95802,Security Expert,$95k,Open
5f5b9ae7,Security Expert,$91k,Open
648865e5,Security Expert,$99k,Open
20972627,Security Expert,$105k,Open
ebc34cff,Security Expert,$82k,Open
0fbfe123,Security Expert,$88k,Open
686772c2,Security Expert,$97k,Open
c5e8c73f,Security Expert,$128k,Open
447bb8d2,Security Expert,$124k,Open
17b2758d,Security Expert,$128k,Open
56236bfb,Security Expert,$130k,Open
46cd20f8,Security Expert,$144k,Open
ffb8fae2,Security Expert,$130k,Open
24dff974,Security Expert,$110k,Open
1ea20aa8,Security Expert,$85k,Open
ed44c6c0,Security Expert,$145k,Open
7aaee5ba,Security Expert,$86k,Open
251396e4,Security Expert,$146k,Open
b7e85fb7,Security Expert,$94k,Open
f01520fc,Security Expert,$108k,Open
d456c791,Security Expert,$104k,Open
6446e4b1,Security Expert,$105k,Open
c765cc1a,Security Expert,$82k,Open
21c4d373,Security Expert,$143k,Open
5a51e1d2,Security Expert,$106k,Open
27b645a3,Security Expert,$99k,Open
2c04a5f0,Security Expert,$148k,Open
cfc99cc5,Security Expert,$134k,Open
e8a53c2e,Security Expert,$128k,Open
c9996ab4,Security Expert,$89k,Open
c2a8e643,Security Expert,$80k,Open
8fa0d65c,Security Expert,$112k,Open
8fa58e10,Security Expert,$135k,Open
40f21e5b,Security Expert,$122k,Open
635d2df3,Security Expert,$133k,Open
58eff44c,Security Expert,$138k,Open
eadc0e92,Security Expert,$97k,Open
43b976df,Security Expert,$80k,Open
e9edd4b8,Security Expert,$95k,Open
20d211f9,Security Expert,$118k,Open
f7c14884,Security Expert,$117k,Open
b3a41102,Security Expert,$83k,Open
98cc1ba6,Security Expert,$148k,Open
bc2fb79f,Security Expert,$145k,Open
6d8406a5,Security Expert,$121k,Open
5a613fb2,Security Expert,$146k,Open
3f6fa7b7,Security Expert,$143k,Open
727dd491,Security Expert,$95k,Open
3558ee53,Security Expert,$112k,Open
16fb3b93,Security Expert,$107k,Open
2b92182a,Security Expert,$117k,Open
6560f981,Security Expert,$92k,Open
d317a379,Security Expert,$109k,Open
8191a572,Security Expert,$142k,Open
dd2f00a7,Security Expert,$92k,Open
34f0a7cb,Security Expert,$142k,Open
f959b4ad,Security Expert,$85k,Open
2384e2ec,Security Expert,$114k,Open
85025c79,Security Expert,$109k,Open
17870ca5,Security Expert,$132k,Open
0793ded9,Security Expert,$115k,Open
24095c3f,Security Expert,$80k,Open
28a74626,Security Expert,$147k,Open
ff7753a2,Security Expert,$90k,Open
517cd006,Security Expert,$109k,Open
fdd1c907,Security Expert,$140k,Open
81cd6a50,Security Expert,$127k,Open
19a6a642,Security Expert,$130k,Open
6b670385,Security Expert,$80k,Open
c056d541,Security Expert,$150k,Open
392522de,Security Expert,$119k,Open
eaa207dd,Security Expert,$84k,Open
eaf4de57,Security Expert,$129k,Open
94de30f1,Security Expert,$115k,Open
470bc4f7,Security Expert,$131k,Open
8f3144a4,Security Expert,$148k,Open
1a25d352,Security Expert,$80k,Open
3ca46dd7,Security Expert,$110k,Open
7da44b2e,Security Expert,$119k,Open
27559039,Security Expert,$114k,Open
fa70d20d,Security Expert,$100k,Open
4e8100d7,Security Expert,$89k,Open
f78100c4,Security Expert,$121k,Open
30a24ffc,Security Expert,$139k,Open
a49d6f46,Security Expert,$85k,Open
4c27d638,Security Expert,$143k,Open
834007f8,Security Expert,$114k,Open
f2dfcca6,Security Expert,$118k,Open
7c6f4e21,Security Expert,$111k,Open
e5f99901,Security Expert,$111k,Open
3d8545ba,Security Expert,$135k,Open
8c8f4ce3,Security Expert,$91k,Open
227e8dfe,Security Expert,$125k,Open
f8abbded,Security Expert,$127k,Open
caac8193,Security Expert,$108k,Open
bfa00230,Security Expert,$88k,Open
09703a88,Security Expert,$122k,Open
5a0d4841,Security Expert,$126k,Open
675cb643,Security Expert,$111k,Open
f27f9d91,Security Expert,$137k,Open
b1ddcb99,Security Expert,$94k,Open
4e2cea5b,Security Expert,$84k,Open
a72b77e5,Security Expert,$135k,Open
e387394b,Security Expert,$83k,Open
d9378b12,Security Expert,$132k,Open
79b55c51,Security Expert,$94k,Open
02735831,Security Expert,$136k,Open
9887ade9,Security Expert,$130k,Open
9365b90a,Security Expert,$106k,Open
385c2f05,Security Expert,$93k,Open
fb9aa01c,Security Expert,$104k,Open
b8b503b8,Security Expert,$91k,Open
35f40be3,Security Expert,$131k,Open
9f2d326e,Security Expert,$84k,Open
ae98546e,Security Expert,$122k,Open
1b2a0689,Security Expert,$98k,Open
3311715e,Security Expert,$114k,Open
8d18d1d0,Security Expert,$147k,Open
30d36676,Security Expert,$109k,Open
468e8846,Security Expert,$95k,Open
1e04feb6,Security Expert,$90k,Open
f4e4a05e,Security Expert,$138k,Open
61d43430,Security Expert,$103k,Open
84c4131a,Security Expert,$91k,Open
f0aa06ac,Security Expert,$102k,Open
0b45bf2f,Security Expert,$80k,Open
e41dd0df,Security Expert,$98k,Open
643b8655,Security Expert,$94k,Open
d799a91e,Security Expert,$113k,Open
594fed9d,Security Expert,$142k,Open
5158e319,Security Expert,$123k,Open
dce3cb06,Security Expert,$112k,Open
3a8a8056,Security Expert,$135k,Open
dc8c36b7,Security Expert,$101k,Open
a66fc5a0,Security Expert,$99k,Open
a3148e34,Security Expert,$137k,Open
26320321,Security Expert,$137k,Open
297825a2,Security Expert,$148k,Open
ef54eaf9,Security Expert,$149k,Open
b9ccf6b7,Security Expert,$139k,Open
4ed00b5f,Security Expert,$115k,Open
2a18d2a2,Security Expert,$141k,Open
59c7673c,Security Expert,$113k,Open
dc30dcf0,Security Expert,$133k,Open
c6132bda,Security Expert,$98k,Open
2d28713c,Security Expert,$148k,Open
1979ce55,Security Expert,$140k,Open
35663a70,Security Expert,$97k,Open
666a2c1d,Security Expert,$126k,Open
298c54cf,Security Expert,$91k,Open
c4858bc0,Security Expert,$91k,Open
fc88e1f4,Security Expert,$150k,Open
fcb7c081,Security Expert,$119k,Open
1bd79cea,Security Expert,$142k,Open
e71fa5af,Security Expert,$81k,Open
1e1a53aa,Security Expert,$146k,Open
0edca65b,Security Expert,$120k,Open
8d8af468,Security Expert,$97k,Open
8c82340d,Security Expert,$88k,Open
9fa6dedd,Security Expert,$100k,Open
e11defb5,Security Expert,$104k,Open
82362291,Security Expert,$136k,Open
94618a28,Security Expert,$135k,Open
3f6e50d3,Security Expert,$148k,Open
e7933005,Security Expert,$123k,Open
4d44577b,Security Expert,$135k,Open
56b60632,Security Expert,$148k,Open
53d1a6cb,Security Expert,$96k,Open
cf9a01e0,Security Expert,$88k,Open
3b4cbc7a,Security Expert,$129k,Open
4feafba3,Security Expert,$93k,Open
7818b2d2,Security Expert,$91k,Open
6ff3cc19,Security Expert,$121k,Open
921668e6,Security Expert,$110k,Open
6e12a463,Security Expert,$125k,Open
a3aecffc,Security Expert,$105k,Open
d0ca418a,Security Expert,$105k,Open
058e9558,Security Expert,$95k,Open
f6a1505a,Security Expert,$82k,Open
3e9cd79d,Security Expert,$130k,Open
f11ae9e4,Security Expert,$138k,Open
9c0c5694,Security Expert,$119k,Open
6048eb9f,Security Expert,$140k,Open
3d0cd354,Security Expert,$100k,Open
a1fe0508,Security Expert,$119k,Open
9e0e82cf,Security Expert,$119k,Open
8c97d11a,Security Expert,$82k,Open
5f29a318,Security Expert,$108k,Open
85280697,Security Expert,$100k,Open
45d34122,Security Expert,$89k,Open
c7cdc7ec,Security Expert,$116k,Open
536936f5,Security Expert,$132k,Open
6e9916d9,Security Expert,$143k,Open
bf025186,Security Expert,$132k,Open
f2c1a551,Security Expert,$133k,Open
7082d109,Security Expert,$94k,Open
8ae4efe3,Security Expert,$150k,Open
75edb210,Security Expert,$117k,Open
d9c00647,Security Expert,$137k,Open
09e6e47c,Security Expert,$150k,Open
f1d6f74b,Security Expert,$132k,Open
5606f2b6,Security Expert,$120k,Open
a337de7e,Security Expert,$98k,Open
908b8bc6,Security Expert,$100k,Open
b1a51bd4,Security Expert,$90k,Open
275195c4,Security Expert,$101k,Open
ea99dfbe,Security Expert,$113k,Open
5c48151b,Security Expert,$125k,Open
0b3f7e27,Security Expert,$121k,Open
f7389cde,Security Expert,$82k,Open
dc89b76e,Security Expert,$136k,Open
8c08312a,Security Expert,$93k,Open
d66076f2,Security Expert,$96k,Open
3fe8cfaf,Security Expert,$83k,Open
ea05cb5d,Security Expert,$92k,Open
cdec2a04,Security Expert,$136k,Open
003a3e83,Security Expert,$140k,Open
e4d251b8,Security Expert,$114k,Open
7ae58ea2,Security Expert,$97k,Open
e5741738,Security Expert,$105k,Open
435697c4,Security Expert,$90k,Open
78c1bc68,Security Expert,$103k,Open
341a0ac4,Security Expert,$97k,Open
ddb5e73f,Security Expert,$92k,Open
ecd2c586,Security Expert,$138k,Open
df72d686,Security Expert,$92k,Open
c62cded4,Security Expert,$92k,Open
4e03df2b,Security Expert,$95k,Open
f453fdc5,Security Expert,$117k,Open
e02df343,Security Expert,$132k,Open
4acb4f6e,Security Expert,$84k,Open
23bc2765,Security Expert,$134k,Open
0a013bc2,Security Expert,$128k,Open
ccc9ad4d,Security Expert,$117k,Open
ac404670,Security Expert,$81k,Open
e9db3e30,Security Expert,$115k,Open
0c906a9d,Security Expert,$143k,Open
336c91e9,Security Expert,$130k,Open
3bc0a0ae,Security Expert,$128k,Open
2fcd7e1b,Security Expert,$104k,Open
9c340b3c,Security Expert,$126k,Open
ae417f6b,Security Expert,$117k,Open
e532a0de,Security Expert,$103k,Open
516a12a4,Security Expert,$146k,Open
1d30e0c2,Security Expert,$115k,Open
d4c54bca,Security Expert,$149k,Open
3efccec8,Security Expert,$97k,Open
74e28b7a,Security Expert,$98k,Open
7ad2e0c9,Security Expert,$138k,Open
b5703672,Security Expert,$123k,Open
7d6d1863,Security Expert,$146k,Open
f42255b0,Security Expert,$98k,Open
3d9ec81f,Security Expert,$150k,Open
018345c9,Security Expert,$119k,Open
4077a45c,Security Expert,$92k,Open
9a5ea3d8,Security Expert,$92k,Open
49a7a746,Security Expert,$122k,Open
2bea75e2,Security Expert,$127k,Open
e49d7af9,Security Expert,$99k,Open
a71a74ae,Security Expert,$118k,Open
7f39e106,Security Expert,$146k,Open
01d4335b,Security Expert,$111k,Open
106c905f,Security Expert,$99k,Open
721c3b17,Security Expert,$105k,Open
2338d707,Security Expert,$109k,Open
499912bd,Security Expert,$110k,Open
840df61f,Security Expert,$95k,Open
1e661e5e,Security Expert,$121k,Open
1a11e3dd,Security Expert,$80k,Open
4dcdc8f4,Security Expert,$115k,Open
6871ccbd,Security Expert,$99k,Open
4958d5ee,Security Expert,$103k,Open
2a50a901,Security Expert,$146k,Open
293593b8,Security Expert,$110k,Open
def157d1,Security Expert,$106k,Open
0623b2f4,Security Expert,$109k,Open
354398de,Security Expert,$102k,Open
82393bdb,Security Expert,$103k,Open
017d5d0b,Security Expert,$123k,Open
f9bbebc5,Security Expert,$96k,Open
e68e3419,Security Expert,$141k,Open
60ad5b2d,Security Expert,$135k,Open
fd5734c2,Security Expert,$129k,Open
3e873358,Security Expert,$120k,Open
dcc0fb9e,Security Expert,$123k,Open
1408a512,Security Expert,$130k,Open
d19b2ce6,Security Expert,$143k,Open
b1f992a3,Security Expert,$119k,Open
ca95b911,Security Expert,$144k,Open
e001169a,Security Expert,$109k,Open
e1487d3c,Security Expert,$93k,Open
081a585f,Security Expert,$102k,Open
dad843c2,Security Expert,$141k,Open
472e0126,Security Expert,$99k,Open
9997039f,Security Expert,$121k,Open
37f8b907,Security Expert,$117k,Open
fd811594,Security Expert,$134k,Open
ac5d1889,Security Expert,$127k,Open
9ce6ba17,Security Expert,$147k,Open
a0e0ccaf,Security Expert,$85k,Open
d7c73626,Security Expert,$80k,Open
92f264bd,Security Expert,$149k,Open
018fd94d,Security Expert,$130k,Open
2c831223,Security Expert,$101k,Open
8c9ce8fc,Security Expert,$133k,Open
740f8c6b,Security Expert,$82k,Open
f2ebb1e6,Security Expert,$140k,Open
16583c2a,Security Expert,$80k,Open
c2703ac9,Security Expert,$92k,Open
ecfad965,Security Expert,$137k,Open
490c54e6,Security Expert,$93k,Open
e72e4271,Security Expert,$125k,Open
c916835a,Security Expert,$117k,Open
3a55c2e4,Security Expert,$116k,Open
0adff1ca,Security Expert,$143k,Open
cc9106f9,Security Expert,$121k,Open
680f217d,Security Expert,$82k,Open
4531ba94,Security Expert,$115k,Open
d33f1a1c,Security Expert,$111k,Open
88edfd29,Security Expert,$130k,Open
d35a6024,Security Expert,$106k,Open
1bc90083,Security Expert,$145k,Open
945f907d,Security Expert,$150k,Open
07a01f87,Security Expert,$145k,Open
6683be72,Security Expert,$118k,Open
0324ebc9,Security Expert,$131k,Open
214865df,Security Expert,$145k,Open
eafe756e,Security Expert,$89k,Open
a4e14a0f,Security Expert,$109k,Open
e4107545,Security Expert,$115k,Open
3a4ae198,Security Expert,$102k,Open
bd8631fc,Security Expert,$90k,Open
f698a1a9,Security Expert,$134k,Open
56a6471c,Security Expert,$95k,Open
661ba581,Security Expert,$121k,Open
61bd2a87,Security Expert,$83k,Open
a47f1ee9,Security Expert,$149k,Open
c3fc23f8,Security Expert,$117k,Open
23f7dc57,Security Expert,$121k,Open
ae02cdd4,Security Expert,$117k,Open
7abab364,Security Expert,$124k,Open
d9094da2,Security Expert,$113k,Open
445a0280,Security Expert,$112k,Open
cb55ad89,Security Expert,$117k,Open
c64c4930,Security Expert,$111k,Open
7a5db82a,Security Expert,$108k,Open
57ba59ec,Security Expert,$80k,Open
35cbf691,Security Expert,$86k,Open
0c14ae9d,Security Expert,$131k,Open
7885d45c,Security Expert,$91k,Open
843ba271,Security Expert,$85k,Open
243e521c,Security Expert,$94k,Open
ecd0d93b,Security Expert,$125k,Open
80f75095,Security Expert,$130k,Open
bd0c82d0,Security Expert,$108k,Open
77f69ed1,Security Expert,$131k,Open
d7667a6c,Security Expert,$116k,Open
6c4f9ad2,Security Expert,$140k,Open
f7b79ed8,Security Expert,$126k,Open
864a9ad1,Security Expert,$115k,Open
8be1e1b5,Security Expert,$95k,Open
6183cb2d,Security Expert,$105k,Open
d83cc1f9,Security Expert,$88k,Open
583580a3,Security Expert,$144k,Open
b2efdfdb,Security Expert,$86k,Open
cba97f3d,Security Expert,$127k,Open
2a0bf1be,Security Expert,$95k,Open
efc12d8d,Security Expert,$81k,Open
f7967c09,Security Expert,$125k,Open
714649c2,Security Expert,$98k,Open
98e67ff1,Security Expert,$83k,Open
939a7efc,Security Expert,$82k,Open
4995bdfc,Security Expert,$90k,Open
42152844,Security Expert,$117k,Open
837340b3,Security Expert,$142k,Open
3092aec3,Security Expert,$92k,Open
fb7cf46e,Security Expert,$150k,Open
3656a7be,Security Expert,$131k,Open
d9186957,Security Expert,$93k,Open
a412e08a,Security Expert,$80k,Open
78bcd8ae,Security Expert,$144k,Open
88c32784,Security Expert,$128k,Open
0974f6a0,Security Expert,$144k,Open
5a96b1ca,Security Expert,$122k,Open
9c7fdfc1,Security Expert,$136k,Open
1b9b8b15,Security Expert,$138k,Open
6c387034,Security Expert,$113k,Open
ba087339,Security Expert,$82k,Open
503ac6f7,Security Expert,$111k,Open
8ff7f623,Security Expert,$113k,Open
f478d3fe,Security Expert,$113k,Open
1d792263,Security Expert,$140k,Open
5355ad7c,Security Expert,$135k,Open
96bb74e3,Security Expert,$93k,Open
10040169,Security Expert,$120k,Open
d573c8e4,Security Expert,$121k,Open
ee6ffc1e,Security Expert,$133k,Open
05e1ed74,Security Expert,$102k,Open
365b95d1,Security Expert,$109k,Open
f68d4a7a,Security Expert,$147k,Open
a754d793,Security Expert,$108k,Open
5d6a84c8,Security Expert,$94k,Open
da3131be,Security Expert,$121k,Open
a9e33cbc,Security Expert,$82k,Open
10324363,Security Expert,$87k,Open
cd5a9e91,Security Expert,$112k,Open
744486de,Security Expert,$86k,Open
f1038d36,Security Expert,$116k,Open
9c392234,Security Expert,$134k,Open
0c3f1a1e,Security Expert,$131k,Open
a8cd315c,Security Expert,$101k,Open
5fbb4559,Security Expert,$149k,Open
5891b1f1,Security Expert,$118k,Open
4e40703f,Security Expert,$125k,Open
369a06af,Security Expert,$81k,Open
18c8bd74,Security Expert,$83k,Open
04533a64,Security Expert,$104k,Open
0cbc6898,Security Expert,$92k,Open
7b62405c,Security Expert,$137k,Open
dd357a45,Security Expert,$85k,Open
fedc268e,Security Expert,$89k,Open
d11722dd,Security Expert,$142k,Open
5471f958,Security Expert,$130k,Open
449457b9,Security Expert,$87k,Open
a36e190b,Security Expert,$100k,Open
31bdeae9,Security Expert,$89k,Open
840c81ac,Security Expert,$136k,Open
7304e39c,Security Expert,$87k,Open
adb74323,Security Expert,$80k,Open
1aac198b,Security Expert,$122k,Open
36790a78,Security Expert,$115k,Open
dde13e11,Security Expert,$149k,Open
c719f045,Security Expert,$126k,Open
7b3e76cd,Security Expert,$99k,Open
6e924060,Security Expert,$142k,Open
55666ae8,Security Expert,$109k,Open
bc63bd98,Security Expert,$119k,Open
eee73687,Security Expert,$101k,Open
f5845c40,Security Expert,$118k,Open
84288e06,Security Expert,$112k,Open
0488ca69,Security Expert,$106k,Open
f1fa52bd,Security Expert,$101k,Open
dd1e4715,Security Expert,$94k,Open
82d57e0e,Security Expert,$133k,Open
3bd10b4c,Security Expert,$99k,Open
d69e8933,Security Expert,$133k,Open
6b9ead2f,Security Expert,$107k,Open
70a679bd,Security Expert,$88k,Open
551af753,Security Expert,$123k,Open
8e0f61dd,Security Expert,$122k,Open
303dcb46,Security Expert,$117k,Open
24d73edf,Security Expert,$134k,Open
43eacb2b,Security Expert,$87k,Open
2073f3ca,Security Expert,$114k,Open
6b1f73cf,Security Expert,$108k,Open
d200f3fe,Security Expert,$121k,Open
38eef75e,Security Expert,$85k,Open
a144f4eb,Security Expert,$92k,Open
5565982a,Security Expert,$98k,Open
0355be9a,Security Expert,$131k,Open
1b64579d,Security Expert,$118k,Open
